,Year,County,Avg_Temp,Avg_DewPoint,Avg_PrInt,Avg_PrProb,Avg_Pressure,Avg_Sunlight,Min_Temp,Min_DewPoint,Min_Pressure,Min_Sunlight,Max_Temp,Max_DewPoint,Max_PrInt,Max_PrProb,Max_Pressure,Max_Sunlight,Yield 2016,Yield 2015,NDVI
0,2016,Fresno,65.76716767470198,47.040129210794696,0.0015321072980132458,0.029721782298013224,1015.7984881125825,1.844382858238411,41.81541667,33.37208333,1006.263333,0.541666667,90.69666667,55.72541667,0.04345,0.58875,1030.474167,2.958333333,50.03,50.89,0.46
1,2016,Kern,65.26273479072849,41.647346913245045,0.000986377417218543,0.023906804900662253,1015.444901258278,2.0263580958940386,39.9316667,27.6704167,1006.2365199999999,0.625,90.44625,53.1504167,0.02087083,0.4225,1029.8925,3.13043478,46.4,45.66,0.54
2,2016,Kings,66.62223605894044,45.09810190794702,0.0002716286092715232,0.013307419139072848,1016.0910344370855,1.9037095690066215,41.9,30.452083299999998,1006.5454199999999,0.58333333,90.7491667,56.67875,0.00947917,0.38708333,1030.8741699999996,2.91666667,54.74,50.79,0.5
3,2016,Merced,64.23875635827814,48.160974781655625,0.0013855112913907287,0.029385857582781456,1015.685524072847,1.9349505711059611,42.76291667,28.665,1004.561304,0.541666667,87.37916667,58.11833333,0.04135,0.6975,1030.22375,2.916666667,47.74,48.61,0.54
4,2016,Stanislaus,64.76675568668871,48.639886385231776,0.0014942661390728478,0.035733275754966896,1015.8306672317882,1.9336428640331123,43.95041667,28.71416667,1003.546667,0.45833333299999995,86.92916667,58.34166667,0.041283333,0.8604166670000001,1030.282917,2.916666667,39.8,43.05,0.62
5,2016,San Joaquin,64.23774294503312,48.749511592053,0.0014634186754966887,0.03974289748344372,1015.8616601986757,1.930703522317882,44.7658333,28.850833299999998,1003.1258300000001,0.45833333,86.6570833,58.31625,0.04116667,0.8825,1030.19083,3.08695652,45.83,42.29,0.59
6,2016,Solano,61.58260941569538,47.96135641602651,0.0018938125099337746,0.04486706978145695,1016.0238728344374,1.878587196443709,44.8925,28.545,1002.524583,0.45833333299999995,80.59375,57.31583333,0.053016667,0.702916667,1030.215,2.958333333,46.43,44.73,0.54
7,2016,Yolo,63.21835804761589,47.45701374880794,0.0018430619072847684,0.04492729625827814,1015.8441882980131,1.8772075055033108,43.16833333,26.53208333,1002.607917,0.45833333299999995,85.505,57.01583333,0.0676875,0.807083333,1030.608333,2.958333333,46.9,48.62,0.51
